Document Number,Document type,Document Date,Posting Date,Cost Center,Profit Center,Year/month,Account,Plant,Material,Quantity,Amount in local currency,Local Currency,Purchasing Document,Reference,Document currency,Offsetting acct no.,Base Unit of Measure,Alternative Account No.,Transaction Code,Text,Assignment
150000155,KP,31/01/2019,31/01/2019,303003,131,2019/01,50320,3YUM,30513920,"-3,300","-1,486,317",COP,4501919571,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226654,"-4,000","-4,631,075",COP,4501920115,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226655,"-1,500","-1,736,653",COP,4501920115,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,112,2019/01,50320,3YUM,56220336,-400,"-483,700",COP,4501931802,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30019466,"-2,000","-2,592,195",COP,4501936793,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56231620,"-1,360","-203,576",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015719,-634,"-189,802",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56231605,"-1,034","-154,776",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015755,"-1,848","-553,238",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015769,"-5,181","-1,551,067",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015797,"-1,797","-537,971",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015803,"-1,442","-431,704",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015833,"-1,784","-534,080",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56017489,"-1,431","-428,400",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56015929,"-1,305","-390,683",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000155,KP,31/01/2019,31/01/2019,303003,600,2019/01,50320,3YUM,56231604,"-3,923","-587,224",COP,4501941517,,COP,20011,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30520623,"-10,000","-11,632,944",COP,4501850647,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30520623,"-10,000","-11,883,508",COP,4501850648,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,131,2019/01,50320,3YUM,30009039,"-6,000","-5,805,386",COP,4501850707,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30531350,"-5,500","-5,757,065",COP,4501866952,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226471,"-4,500","-4,005,575",COP,4501866952,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30531358,"-20,000","-8,899,520",COP,4501869659,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30531358,"-20,000","-8,899,520",COP,4501869660,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30531358,"-20,000","-8,949,640",COP,4501869661,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226491,"-11,000","-10,471,239",COP,4501880582,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,127,2019/01,50320,3YUM,30225604,"-4,000","-1,907,040",COP,4501898304,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,127,2019/01,50320,3YUM,30226796,-800,"-840,369",COP,4501898304,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,127,2019/01,50320,3YUM,30226719,"-2,400","-1,098,455",COP,4501898304,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,127,2019/01,50320,3YUM,30226794,"-1,600","-1,426,466",COP,4501898304,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226471,"-4,500","-4,005,575",COP,4501919571,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,131,2019/01,50320,3YUM,30513920,"-3,300","-4,350,759",COP,4501919571,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,125,2019/01,50320,3YUM,35001488,"-9,180","-624,589",COP,4501925100,,COP,20014,EA,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,125,2019/01,50320,3YUM,35001547,"-4,920","-599,842",COP,4501925100,,COP,20014,EA,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30522460,"-1,200","-2,939,283",COP,4501925114,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,125,2019/01,50320,3YUM,30519615,-200,"-557,106",COP,4501925114,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30530378,"-17,100","-10,429,772",COP,4501925566,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,112,2019/01,50320,3YUM,56220336,-400,"-161,242",COP,4501931802,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30019466,"-2,000","-5,778,639",COP,4501936793,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30226765,"-4,800","-2,378,804",COP,4501946311,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30507281,"-4,320","-2,297,940",COP,4501946311,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30518982,"-5,760","-3,350,070",COP,4501946311,,COP,20014,KG,61204410,MR11,,
150000156,KP,31/01/2019,31/01/2019,303003,135,2019/01,50320,3YUM,30012344,"-3,600","-4,780,801",COP,4501951442,,COP,20014,KG,61204410,MR11,,
150000316,KP,01/02/2019,31/01/2019,303003,200,2019/01,50320,3YUM,90084173,-0.004,-67,COP,4501954821,MAINTENANCE,COP,10545,KG,61204410,MR11,,
150000316,KP,01/02/2019,31/01/2019,303003,200,2019/01,50320,3YUM,90084908,-0.004,-52,COP,4501954821,MAINTENANCE,COP,10545,KG,61204410,MR11,,
150000316,KP,01/02/2019,31/01/2019,303003,200,2019/01,50320,3YUM,90101560,-0.004,-69,COP,4501954821,MAINTENANCE,COP,10545,KG,61204410,MR11,,
150000316,KP,01/02/2019,31/01/2019,303003,200,2019/01,50320,3YUM,90084173,-0.004,-67,COP,4501955110,MAINTENANCE,COP,10545,KG,61204410,MR11,,
150000318,KP,28/02/2019,28/02/2019,303003,131,2019/02,50320,3YUM,30523135,0.280,"2,741",COP,4501948243,,COP,50320,KG,61204410,MR11,,
150000318,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30224691,-0.020,-581,COP,4501955597,,COP,20010,KG,61204410,MR11,,
150000318,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30014113,-0.978,"-37,273",COP,4501963399,,COP,20010,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30531350,"-6,500","-3,830,572",COP,4501866953,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,131,2019/02,50320,3YUM,30513920,"-2,100","-1,001,842",COP,4501866953,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30000497,"-2,000","-1,105,382",COP,4501917303,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,91312510,"-17,600","-10,438,384",COP,4501923167,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30521672,"-6,000","-3,436,165",COP,4501936771,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30012192,"-3,000","-2,384,889",COP,4501945331,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30226449,-525,"-417,356",COP,4501945331,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,131,2019/02,50320,3YUM,30523135,"-3,272.720","-2,325,005",COP,4501948243,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30225604,"-4,800","-2,346,954",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30226795,"-4,000","-1,955,795",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30226719,"-2,400","-1,173,477",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30521144,"-2,400","-1,833,558",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30226794,"-1,600","-782,318",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30504649,-800,"-391,159",COP,4501949020,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30531350,"-5,000","-2,934,047",COP,4501950196,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30226471,"-5,000","-2,934,047",COP,4501950196,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,125,2019/02,50320,3YUM,30007131,"-1,660.134","-1,166,472",COP,4501956624,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,600,2019/02,50320,3YUM,56229458,"-14,447","-1,843,152",COP,4501966180,,COP,20011,KG,61204410,MR11,,
150000319,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,35018300,"-4,200","-1,470,000",COP,4501966604,,COP,20011,EA,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30531706,"-20,000","-8,481,530",COP,4501890894,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,91312510,"-17,600","-21,106,694",COP,4501923167,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,131,2019/02,50320,3YUM,30221219,"-5,400","-5,714,308",COP,4501948197,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,131,2019/02,50320,3YUM,30523135,"-3,272.720","-606,523",COP,4501948243,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30226719,"-2,400","-1,085,250",COP,4501949020,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30226794,"-1,600","-1,409,317",COP,4501949020,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,127,2019/02,50320,3YUM,30504649,-800,"-533,832",COP,4501949020,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30224691,"-1,632.960","-996,357",COP,4501955597,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30225157,"-2,000","-2,079,493",COP,4501956717,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,30527743,-900,"-815,213",COP,4501966534,,COP,20014,KG,61204410,MR11,,
150000320,KP,28/02/2019,28/02/2019,303003,135,2019/02,50320,3YUM,91539258,"-10,000","-9,365,276",COP,4501968899,,COP,20014,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,125,2019/03,50320,3YUM,30226540,-0.004,-70,COP,4501950128,,COP,20010,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,125,2019/03,50320,3YUM,30226726,-0.880,"-22,013",COP,4501954278,,COP,20010,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30224691,0.012,336,COP,4501980933,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229824,0.100,770,COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229825,0.300,"2,309",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229902,0.700,"5,381",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229834,0.100,770,COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230142,0.200,"1,539",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230143,0.800,"6,155",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230192,0.900,"6,922",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229796,0.700,"5,386",COP,4501995455,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230200,0.800,"5,025",COP,4501995460,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230201,0.600,"3,767",COP,4501995460,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230159,0.100,628,COP,4501995460,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56015673,0.600,"3,769",COP,4501995460,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229798,0.300,"1,884",COP,4501995460,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229807,0.600,"3,768",COP,4501995486,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56015730,0.400,"2,487",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230177,0.600,"3,731",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56230193,0.700,"4,352",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229815,0.600,"3,731",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56015703,0.500,"3,110",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000484,KP,29/03/2019,29/03/2019,303003,600,2019/03,50320,3YUM,56229806,0.200,"1,244",COP,4501995500,,COP,50320,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226471,-500,"-300,266",COP,4501919633,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226479,"-1,975","-1,186,051",COP,4501919633,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30225162,"-2,000","-1,201,064",COP,4501919633,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226480,"-2,000","-1,201,064",COP,4501919633,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30531350,"-3,500","-2,101,862",COP,4501919633,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226471,"-7,000","-4,203,724",COP,4501919634,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226479,"-1,000","-600,532",COP,4501919634,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30225162,"-1,000","-600,532",COP,4501919634,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226480,"-1,000","-600,532",COP,4501919634,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30510514,"-1,000","-1,301,778",COP,4501926728,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30510514,"-1,000","-211,917",COP,4501926728,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226502,"-1,000","-702,864",COP,4501949034,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,125,2019/03,50320,3YUM,30226540,"-2,177.269","-2,824,257",COP,4501950128,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30226795,-800,"-405,399",COP,4501953713,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30226794,-800,"-405,399",COP,4501953713,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30225604,"-9,600","-4,864,788",COP,4501953713,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30226719,"-4,000","-2,026,995",COP,4501953713,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30521144,-800,"-608,099",COP,4501953713,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30019466,"-2,000","-2,619,654",COP,4501963373,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30529347,-500,"-555,378",COP,4501964800,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30225157,"-2,000","-1,086,728",COP,4501966612,,COP,20011,KG,61204410,MR11,,
150000485,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,56227268,-50,"-1,149,843",COP,4501979372,,COP,20011,EA,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30531358,"-20,000","-8,723,960",COP,4501869667,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30531706,"-20,000","-8,708,656",COP,4501890895,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226479,"-1,000","-865,415",COP,4501919634,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30517905,"-4,800","-32,976,569",COP,4501926199,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,131,2019/03,50320,3YUM,30226473,"-1,000","-7,867,143",COP,4501949026,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226768,"-16,250","-7,341,368",COP,4501949040,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,125,2019/03,50320,3YUM,35001488,"-9,180","-604,838",COP,4501950122,,COP,20014,EA,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30226794,-800,"-702,958",COP,4501953713,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,30226719,"-4,000","-1,804,383",COP,4501953713,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30019466,"-2,000","-5,585,635",COP,4501963373,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,56227268,-50,"-2,039,004",COP,4501979372,,COP,20014,EA,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,127,2019/03,50320,3YUM,56227268,-50,"-270,269",COP,4501979372,,COP,20014,EA,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30224691,"-1,632.960","-948,108",COP,4501980933,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,30226648,"-1,000","-5,078,033",COP,4501991551,,COP,20014,KG,61204410,MR11,,
150000486,KP,29/03/2019,29/03/2019,303003,135,2019/03,50320,3YUM,91430545,"-2,700","-4,900,191",COP,4501998175,,COP,20014,KG,61204410,MR11,,
150000640,KP,30/04/2019,30/04/2019,303003,135,2019/04,50320,3YUM,30220367,0.050,113,COP,4501993254,,COP,20010,KG,61204410,MR11,,
150000641,KP,30/04/2019,30/04/2019,303003,135,2019/04,50320,3YUM,30531350,"-10,000","-5,868,093",COP,4501950198,,COP,20011,KG,61204410,MR11,,
150000641,KP,30/04/2019,30/04/2019,303003,131,2019/04,50320,3YUM,30221219,"-4,500","-1,963,087",COP,4501965250,,COP,20011,KG,61204410,MR11,,
150000641,KP,30/04/2019,30/04/2019,303003,125,2019/04,50320,3YUM,56017409,"-1,200","-41,978",COP,4501979389,,COP,20011,KG,61204410,MR11,,
150000641,KP,30/04/2019,30/04/2019,303003,125,2019/04,50320,3YUM,91460570,"-6,000","-209,889",COP,4501979389,,COP,20011,KG,61204410,MR11,,
150000641,KP,30/04/2019,30/04/2019,303003,125,2019/04,50320,3YUM,90910594,-900,"-165,241",COP,4501980689,,COP,20011,KG,61204410,MR11,,
150000642,KP,30/04/2019,30/04/2019,303003,131,2019/04,50320,3YUM,30509050,"-18,000","-3,476,360",COP,4501936833,,COP,20014,KG,61204410,MR11,,
150000642,KP,30/04/2019,30/04/2019,303003,135,2019/04,50320,3YUM,30531350,"-10,000","-9,660,906",COP,4501950198,,COP,20014,KG,61204410,MR11,,
150000642,KP,30/04/2019,30/04/2019,303003,131,2019/04,50320,3YUM,30221219,"-4,500","-4,695,739",COP,4501965250,,COP,20014,KG,61204410,MR11,,
150000642,KP,30/04/2019,30/04/2019,303003,125,2019/04,50320,3YUM,56017409,"-1,200","-458,187",COP,4501979389,,COP,20014,KG,61204410,MR11,,
150000642,KP,30/04/2019,30/04/2019,303003,125,2019/04,50320,3YUM,91460570,"-6,000","-1,974,809",COP,4501979389,,COP,20014,KG,61204410,MR11,,
